city,lat,lng,country
Patharia,23.8992,79.1939,India
Ainapur,16.48,74.78,India
Manki,14.1789,74.4818,India
Alangayam,12.6223,78.7521,India
Amodei,26.8975,84.8182,India
Singur,22.81,88.23,India
Chincholi,17.4651,77.4187,India
Phillaur,31.03,75.78,India
Katangi,23.4412,79.7962,India
Curchorem,15.25,74.1,India
Kachhari,22.0732,88.4276,India
Kadiapattanam,8.1312,77.3067,India
Howli,26.4224,90.98,India
Tiruvankod,8.2452,77.301,India
Perundurai,11.2777,77.5837,India
Timmapur,19.0484,78.6414,India
Sambhar,26.9103,75.1858,India
Supaul,25.9469,86.2497,India
Alnavar,15.4273,74.7411,India
Pushkar,26.4903,74.5542,India
Manjhi,25.8384,84.5788,India
Talwandi Sabo,29.9838,75.082,India
Taulaha,26.9566,84.0731,India
Singampunari,10.1815,78.4231,India
Qadian,31.8192,75.3764,India
Bukkarayasamudram,14.6944,77.6381,India
Papanasam,10.9273,79.2708,India
Junnardev,22.2,78.58,India
Bhadaur,30.4764,75.3306,India
Ganapavaram,16.1233,80.1721,India
Gurmatkal,16.8677,77.3909,India
Biswanath Chariali,26.7278,93.1517,India
Pamarru,16.327,80.961,India
Sivagiri,11.12,77.8,India
Chagallu,16.9833,81.6667,India
Jaipur Chuhar,25.4187,86.8352,India
Kundgol,15.2561,75.2474,India
Sakti,22.03,82.97,India
Kannanendal,9.9649,78.1416,India
Kalchini,26.6979,89.4568,India
Vendram,16.536,81.623,India
Rupauli,25.8695,87.06,India
Padmanabhapuram,8.2446,77.3367,India
Sriperumbudur,12.968,79.9473,India
Chatra Gobraura,26.4973,86.2179,India
Dasnapur,19.6536,78.5114,India
Soyagaon,20.5514,74.5072,India
Zirapur,24.0222,76.3771,India
Sarapaka,17.6922,80.8614,India
Tiruppuvanam,9.855,78.2744,India
Gubbi,13.3122,76.941,India
Phulpur,25.55,82.1,India
Sevilimedu,12.8083,79.6864,India
Pakala,13.4667,79.1167,India
Rajauli,24.6449,85.5003,India
Anamalais,10.583,76.9344,India
Morinda,30.79,76.5,India
Saurh,25.3789,86.8223,India
Maruturu,15.9862,80.1051,India
Husnabad,17.0667,77.65,India
Kuppam,12.745,78.344,India
Basi,30.5872,76.8428,India
Koduvilarpatti,9.9695,77.4915,India
Unchahra,24.3825,80.7809,India
Aswapuram,17.8348,80.8236,India
Mulki,13.1,74.8,India
Koath,25.3264,84.2598,India
Jawad,24.5992,74.8626,India
Naregal,15.5732,75.808,India
Mandapam,9.2822,79.1436,India
Nangavaram,10.8692,78.5392,India
Madakasira,13.9369,77.2694,India
Jugial,32.3684,75.6782,India
Belonia,23.25,91.45,India
Hardi,26.0785,86.6809,India
Patpara,26.4328,86.1916,India
Nirmali,26.314,86.5854,India
Mailavaram,16.7833,80.6333,India
Mangrol,25.33,76.52,India
Cuncolim,15.1773,73.9939,India
Shendurjana,21.5217,78.2908,India
Tufanganj,26.32,89.67,India
Phulaut,25.5114,86.9375,India
Khanapur,15.6394,74.5083,India
Banapur,19.7789,85.1703,India
Barhampur,26.3042,86.4729,India
Khowai,24.065,91.605,India
Mangalvedha,17.5167,75.4667,India
Anuppur,23.1034,81.6908,India
Gummudipundi,13.3995,80.1187,India
Ratu,23.4204,85.2146,India
Bhanpura,24.5108,75.7483,India
Amarpatan,24.3137,80.977,India
Colangute,15.545,73.7631,India
Lalru,30.4867,76.8006,India
Sermadevi,8.6873,77.5662,India
Sardulgarh,29.697,75.2388,India
Naranammalpuram,8.7599,77.7399,India
Tadikombu,10.439,77.9546,India
Farakka,24.82,87.9,India
Nellimarla,18.1667,83.4333,India
Pendurti,17.8278,83.2022,India
Kosgi,16.9839,77.7193,India
Srivaikuntam,8.6318,77.913,India
Gopavaram,14.7841,78.5729,India
Kaikalur,16.5667,81.2,India
Noamundi,22.1609,85.5042,India
Shirhatti,15.2313,75.5772,India
Namagiripettai,11.47,78.27,India
Andippatti,9.998,77.621,India
Bhojpur Kadim,25.5841,84.1265,India
Ramnagar Farsahi,25.8904,87.1284,India
Shamgarh,25.8935,86.8759,India
Banki,20.3791,85.5295,India
Samba,32.5624,75.1199,India
Tehata,23.7274,88.5331,India
Watrap,9.6353,77.6389,India
Athagarh,20.56,85.63,India
Pudupattanam,12.5037,80.1507,India
Paiganapalli,12.476,78.1748,India
Chinchali,16.5647,74.816,India
Nambiyur,11.3581,77.3211,India
Mundgod,14.9714,75.0366,India
Bishunpur,26.0868,86.6541,India
Chatia,26.5396,84.566,India
Raybag,16.48,74.78,India
Parasi,24.1908,82.7817,India
Parkal,18.2,79.7167,India
Chagalamarri,14.9667,78.5833,India
Birpur,25.5209,85.4614,India
Chodavaram,17.8333,82.95,India
Naraura,28.1967,78.3814,India
Fatehgarh Churian,31.8643,74.9567,India
Navalpattu,10.7557,78.6064,India
Lehara,26.1515,86.1034,India
Karaiyampudur,11.0077,77.2942,India
Narkher,21.4383,78.5683,India
Umrapur,24.5863,87.9294,India
Nagamangala,12.8194,76.7546,India
Katakos,25.3339,87.6715,India
Asarganj,25.15,86.68,India
Daboh,26.0024,78.8766,India
Krishnapur,24.4123,88.2582,India
Sadpur,25.4758,86.3786,India
Kattanam,9.1833,76.55,India
Vittal,12.766,75.122,India
Huseni,26.3768,84.7952,India
Palavur,8.2055,77.5755,India
Nizampatam,15.9,80.6667,India
Timmarasanayakkanur,10.0015,77.6769,India
Adigaratti,11.3357,76.6971,India
Chokkampatti,9.1259,77.3634,India
Gannavaram,16.5333,80.8,India
Hirekerur,14.4551,75.3952,India
Ghatkesar,17.4494,78.6853,India
Tittagudi,11.4167,79.1167,India
Palashi,23.7898,88.2583,India
Nahorkatiya,27.2891,95.3418,India
Chandpur,25.5059,87.2488,India
Mariani,26.67,94.33,India
Damua,22.1929,78.467,India
Jatara,25.0096,79.0487,India
Aurad,18.254,77.4176,India
Cherakhera,25.6869,86.4187,India
Sirnia,25.4903,87.5892,India
Kochas,25.234,83.9215,India
Pathrajolhania,26.1369,86.6614,India
Palkonda,18.6,83.75,India
Alampalaiyam,11.3635,77.7677,India
Andal,23.6,87.2,India
Barki Saria,24.1759,85.8894,India
Pulicat,13.4161,80.3168,India
Teghra English,25.4072,87.741,India
Koskapur,26.0216,87.2279,India
Achampet,16.6299,80.1213,India
Bholsar,25.2133,87.2147,India
Banganapalle,15.3167,78.2331,India
Rangra,25.3803,87.1866,India
Kamalapuram,14.5983,78.6694,India
Sonkach,22.9717,76.3467,India
Kuknur,15.49,75.9914,India
Bhainsdehi,21.6449,77.6302,India
Narwar,25.6439,77.9129,India
Madukkur,10.48,79.4,India
Baroda,25.5,76.65,India
Beldaur,25.5947,86.7909,India
Morauna,26.1706,86.4231,India
Chennimalai,11.1638,77.6039,India
Balugan,19.7333,85.2167,India
Rajgarh,22.68,74.95,India
Vadamadurai,10.4408,78.0978,India
Sultanpur,31.2235,75.2041,India
Honnali,14.2399,75.6474,India
Kolaras,25.2193,77.6117,India
Mavalli,14.1,74.4833,India
Mahinawan,26.0208,86.1672,India
Ellamanda,16.1847,80.0546,India
Falakata,26.53,89.2,India
Husainpur,31.3387,75.1969,India
Dharmkot,30.9456,75.2324,India
Kotekara,12.7929,74.8722,India
Suroth,26.8098,77.147,India
Vinjamur,14.833,79.583,India
Nadikude,16.5941,79.7167,India
Mattigiri,12.698,77.8083,India
Sidhapa,26.5355,86.3355,India
Pukhrayan,26.23,79.85,India
Sondiha,24.895,87.0175,India
Sugaon,26.7317,84.7629,India
Senapparetti,10.9625,78.1132,India
Katpadi,12.9695,79.1455,India
Harpalpur,25.2877,79.3328,India
Maranchi,25.3544,85.9919,India
Sarangpur,25.7389,85.6951,India
Bilgi,16.3472,75.6181,India
Karlapalem,15.9333,80.55,India
Pohadi,26.0809,86.2831,India
Nalua,22.1051,88.4619,India
Amta,22.5834,88.0104,India
Gil,30.8469,75.8636,India
Bhasawar,27.0361,77.0528,India
Goraya,31.1241,75.7724,India
Makhtal,16.5012,77.5156,India
Samthar,25.84,78.9,India
Sivagiri,9.33,77.43,India
Mundra,22.85,69.73,India
Sanrh Majhgawan,24.6845,85.365,India
Ramchandrapur,23.9208,88.3621,India
Teonthar,24.9821,81.6419,India
Kothia,25.7612,84.8811,India
Rifadpur,25.2635,87.4157,India
Tondi,9.7417,79.0177,India
Chandragiri,13.5833,79.3167,India
Garhshankar,31.2154,76.1415,India
Marahra,27.75,78.5667,India
Pargi,17.1756,77.8781,India
Bhitarwar,25.7922,78.1108,India
Bhojpur Jadid,25.588,84.1621,India
Sompeta,18.93,84.6,India
Belur,13.1642,75.8647,India
Pennagaram,12.1343,77.8952,India
Kudra,25.0463,83.7926,India
Kanniyakumari,8.0911,77.5417,India
Baihar,22.1013,80.5497,India
Akanavaritota,16.5984,81.8116,India
Ghogardiha,26.2799,86.47,India
Kulpahar,25.319,79.641,India
Khilchipur,24.0394,76.578,India
Tilothu,24.8051,84.0833,India
Birnagar,25.9785,87.111,India
Vallam,10.7199,79.0598,India
Parsahi Sirsia,26.4676,86.4984,India
Sonhauli,25.5108,86.4707,India
Depalpur,22.8509,75.5422,India
Lonar,19.98,76.52,India
Abhayapuri,26.3225,90.6853,India
Namburu,16.36,80.52,India
Siripur,26.7336,84.7217,India
Rajaudha,26.7046,78.4223,India
Nari Bhadaun,26.0065,86.2509,India
Birpur,25.5181,86.0826,India
Telwa,25.8796,86.3837,India
Simri,25.6405,84.1195,India
Shiruru,13.908,74.6058,India
Agarpur,25.1957,87.0423,India
Ramjibanpur,22.83,87.62,India
Erragondapalem,16.0397,79.3043,India
Kakdwip,21.8791,88.1913,India
Pamuru,15.0944,79.4138,India
Sukhasan,25.4944,87.5263,India
Virarajendrapet,12.1964,75.8051,India
Bhikhi,30.07,75.53,India
Kannod,22.6676,76.7429,India
Bara Malehra,24.5681,79.3069,India
Thimiri,12.8283,79.3079,India
Jambai,11.4678,77.6434,India
Jasidih,24.5138,86.6458,India
Pattamadai,8.6726,77.5845,India
Udalguri,26.7537,92.1021,India
Bhulwal,32.8094,74.7683,India
Dicholi,15.5932,73.9457,India
Shahpur,25.6029,84.4041,India
Mohiuddinnagar,25.5737,85.6694,India
Narayankher,18.0333,77.7833,India
Kanekallu,14.8864,77.0317,India
Tiruvadi,10.8805,79.1049,India
Samalapuram,11.0724,77.198,India
Nilgiri,21.6466,86.9199,India
Midalam,8.2167,77.2667,India
Kamakhyanagar,20.9338,85.5449,India
Rohar,25.9917,86.2366,India
Jhalida,23.3654,85.9758,India
Mathurapur,25.5112,86.4557,India
Hasanparti,18.0681,79.5236,India
Hanumana,24.7789,82.096,India
Kittur,15.6,74.9,India
Virapandi,9.9633,77.4472,India
Tevaram,9.8967,77.2809,India
Jaggampeta,17.1833,82.05,India
Nilambur,11.059,77.0838,India
Salangaippalaiyam,11.426,77.5707,India
Pichor,25.1756,78.1886,India
Mihona,26.2837,78.9805,India
Bhawanipur,26.4361,84.7356,India
Ranbirsinghpura,32.6079,74.7293,India
Desavilakku,11.6476,77.967,India
Katangi,21.7737,79.8051,India
Lakhna,25.4532,85.1431,India
Narsapur,17.7374,78.2805,India
Punjai Puliyampatti,11.3516,77.1667,India
Ayyampettai,10.8971,79.1915,India
Talwandi Bhai,30.8558,74.9298,India
Dharmsala,32.2153,76.3186,India
Sarsawa,30.016,77.4,India
Tirthahalli,13.6884,75.2455,India
Majhua,26.014,87.3018,India
Kopa,25.8513,84.6308,India
Gunri,25.6408,84.658,India
Indargarh,25.9109,78.5619,India
Jagalur,14.5196,76.3391,India
Kasba Maker,25.9591,85.0316,India
Manjathala,11.3624,76.7789,India
Kalghatgi,15.1832,74.971,India
Lodhwe,24.6404,85.2913,India
Khamaria,23.2129,80.0313,India
Dachepalle,16.6,79.7333,India
Palera,25.0201,79.2282,India
Garot,24.3234,75.652,India
Babai,22.7026,77.9349,India
Kumarapuram,8.2922,77.3215,India
Valavanur,11.9205,79.5785,India
Somandepalle,14.0078,77.6086,India
Sirvar,16.1739,77.0225,India
Chinna Ganjam,15.693,80.2405,India
Puranpur,28.52,80.15,India
Sorada,19.7608,84.43,India
Yandrapalle,15.9062,79.3244,India
Kaveripatnam,12.4219,78.2188,India
Binka,21.0263,83.812,India
Dhansaria,24.64,88.02,India
Peruru,14.35,77.3333,India
Tirunageswaram,10.9646,79.4293,India
Siralkoppa,14.3807,75.2501,India
Holalkere,14.0429,76.185,India
Srikhanda,23.5984,88.0871,India
Barhampur,25.5976,84.3011,India
Narapala,14.7206,77.8106,India
Purushottampur,19.5202,84.8851,India
Makronia,23.8476,78.799,India
Badkulla,23.28,88.53,India
Chilkuru,16.9611,79.9125,India
Sukhsena,25.7952,87.1089,India
Chautapal,17.2508,78.8972,India
Bagahi,26.7632,84.467,India
Raita,32.5495,76.239,India
Almel,16.92,76.24,India
Guru Har Sahai,30.7086,74.4041,India
Athar,26.0392,86.059,India
Chaita,25.7671,85.8792,India
Kanp,25.8337,86.7402,India
Khetia,21.6712,74.5853,India
Koppal,15.35,76.15,India
Dumri,25.5356,85.5996,India
Mohana,25.9027,77.7715,India
Shahgarh,24.3137,79.1181,India
Siroda,15.3292,74.0271,India
Paharpur,25.5681,85.3763,India
Gatada,18.2844,83.5406,India
Kamatgi,16.119,75.8482,India
Rampur Tilak,25.8513,87.093,India
Rampur,26.4424,89.8038,India
Ismailpur,25.3113,87.127,India
Kottakota,17.7513,82.7004,India
Jalakandapuram,11.6986,77.8776,India
Kilmangalam,10.0933,77.6108,India
Pokaran,26.9194,71.9208,India
Bhagabanpur,24.7765,88.0217,India
Hindoria,23.9035,79.5686,India
Marwa,25.3994,86.9257,India
Karuppur,11.717,78.0924,India
Tora,21.3262,83.6708,India
Vilavur,8.2669,77.3052,India
Raisari,26.1319,87.0238,India
Nanthankulam,8.3331,77.8442,India
Kurumbapalaiyam,11.1053,76.9217,India
Lakshmaneswaram,16.4082,81.6867,India
Nayagarh,20.1288,85.0963,India
Banni,25.4692,86.6068,India
Nanjanad,11.3669,76.6415,India
Barhampur,26.3023,85.7476,India
Sendamaram,9.0648,77.4369,India
Jadcherla,16.7667,78.15,India
Lakhnadon,22.6005,79.6009,India
Kalugumalai,9.1494,77.7057,India
Devadanappatti,10.1467,77.6439,India
Khokha,25.9741,87.4062,India
Tiruvadamarudur,10.9065,79.4482,India
Raghunathpur,25.844,86.9697,India
Razole,16.4761,81.8391,India
Nal Khera,23.8357,76.2364,India
Kakraul,26.362,86.0139,India
Elumalai,9.865,77.6992,India
Baturbari,26.2281,87.4714,India
Ponmana,8.3867,77.2006,India
Palaiyampatti,9.5392,78.0984,India
Kariyapatti,9.6741,78.1007,India
Tadigadapa,16.4713,80.697,India
Sirvel,15.317,78.533,India
Mellacheruvu,16.8173,79.9331,India
Tadikonda,16.4167,80.4542,India
Molakalumuru,14.7178,76.7468,India
Anandpur,31.2393,76.5025,India
Yeddumailaram,17.5011,78.1242,India
Khorabar,26.7403,83.8889,India
Koriapatti,26.1149,86.9905,India
Rajmahal,25.05,87.84,India
Soalkuchi,26.17,91.57,India
Mukkudal,8.7431,77.5225,India
Manullahpatti,26.0619,87.1751,India
Kappiyara,8.2466,77.2617,India
Reota,25.8194,86.3061,India
Ajaigarh,24.8988,80.2592,India
Gandarbal,34.2262,74.7748,India
Tottiyam,10.988,78.3363,India
Kumbhraj,24.3734,77.0484,India
Ammapettai,10.7948,79.3199,India
Jora Khurd,26.4893,77.9758,India
Leteri,24.0598,77.4086,India
Asakapalle,17.7364,83.3,India
Sendarappatti,11.4373,78.5215,India
Tummalapenta,14.8997,80.0687,India
Jhagarua,26.0059,86.3496,India
Raghunathpur,26.1145,87.159,India
Siddapur,14.347,74.894,India
Pohadi,26.0387,86.1612,India
Acharipallam,8.17,77.3698,India
Ughara,26.0563,86.0013,India
Sahna,30.4293,75.3813,India
Kulu,31.96,77.1,India
Unhel,23.3379,75.5593,India
Sivandipuram,8.7811,77.3428,India
Bimgal,18.7,78.4667,India
Jawkatia,26.7308,84.6263,India
Bistaria,26.1262,87.23,India
Manganj,26.1388,86.9944,India
Aminpur,17.5241,78.3242,India
Pottanur,11.1098,77.9888,India
Gidi,23.6909,85.3641,India
Bhawanipur,25.3944,87.1264,India
Kuttalam,11.0758,79.5608,India
Payyannur,12.15,75.15,India
Vissannapeta,16.95,80.7833,India
Mukondapalli,12.7514,77.8017,India
Kotta Kalidindi,16.5032,81.2877,India
Turuvanur,14.22,76.4,India
Tyagadurgam,11.7411,79.077,India
Sarotar,26.4291,84.7813,India
Mulanur,10.7943,77.7115,India
Deoria,26.1791,85.0234,India
Udaipura,23.0743,78.5111,India
Badantola,25.2402,87.9617,India
Budhni,22.7825,77.682,India
Omalur,11.73,78.07,India
Vettavalam,12.1077,79.2452,India
Borgaon,16.42,74.58,India
Shirali,14.0297,74.528,India
Gothini,26.1626,84.0379,India
Alauli,25.644,86.4065,India
Havi Bhauar,26.1091,86.1059,India
Dehti,26.2115,87.5513,India
Koratagere,13.522,77.2373,India
Sikandra,24.9564,86.0344,India
Naula,25.5535,86.0636,India
Vennandur,11.515,78.0908,India
Dergaon,26.7,93.9667,India
Vayalpad,13.65,78.6333,India
Khutaha,25.2645,86.0598,India
Kottapalle,17.2918,81.8939,India
Veldurti,15.5667,77.9167,India
Ambala,17.65,79.05,India
Kudavasal,10.8582,79.4823,India
Maripad,17.4031,79.8567,India
Padugupadu,14.4885,79.9923,India
Nagnur,16.14,74.81,India
Amingarh,16.0572,75.9489,India
Belakoba,26.5744,88.6052,India
Kukraun,25.6858,87.1638,India
Panchgram,24.1996,88.0077,India
Rampur,21.0735,84.3409,India
Virapandi,11.1723,76.9692,India
Rayappanpatti,9.7997,77.2372,India
Shirva,13.2465,74.8444,India
Mahesh Khunt,25.45,86.6333,India
Shedbal,16.6892,74.7543,India
Goshaingaon,26.4395,89.9631,India
Kuchinda,21.7436,84.3485,India
Inkollu,15.83,80.2,India
Bhucho Mandi,30.2129,75.0969,India
Kharhial,20.2885,82.7606,India
Aliyabad,12.6317,79.2164,India
Manthani,18.65,79.6667,India
Pulla,16.806,81.3241,India
Dahibhat Madhopur,26.2763,86.0847,India
Curti,15.4167,74.0167,India
Silvani,23.3026,78.4408,India
Vilattikulam,9.1312,78.1687,India
Ibrahimpatan,17.1017,78.6294,India
Thanga,24.55,93.76,India
Odaipatti,9.8323,77.4433,India
Susner,23.9467,76.0882,India
Kakkalapalle,14.6415,77.5668,India
Rajbalhai,22.76,88.04,India
Bhai Rupa,30.4311,75.2206,India
Ayikudi,9.0032,77.3449,India
Madanpur,26.2103,87.5141,India
Palaiyam,10.7256,78.1354,India
Khirhar,26.5168,85.9618,India
Sakardih,25.228,85.3546,India
Settiyarpatti,9.3935,77.4935,India
Banhatti,16.3853,75.1494,India
Birhana,25.4489,85.7054,India
Buguda,19.8081,84.7908,India
Kagvad,16.48,74.78,India
Amba Icharua,25.614,86.4258,India
Patan,23.2864,79.6896,India
Dirba,30.07,75.98,India
Gautampura,22.9866,75.5192,India
Guttal,14.8333,75.6333,India
Bishunpura,26.5436,84.4364,India
Turuvekere,13.1637,76.6664,India
Saram,23.7625,85.83,India
Toluprpatti,11.0244,78.3134,India
Balighattam,17.651,82.6059,India
Kodumudi,11.0769,77.8876,India
Yerrapalem,16.15,80.03,India
Sanwer,22.9742,75.8271,India
Fraserpet,12.4587,75.9605,India
Nedugula,11.4764,76.8904,India
Dharampuri,22.1495,75.3444,India
Chhapra Bahas,26.7266,84.7912,India
Attappampatti,11.482,78.0248,India
Seoni Chhapara,22.3939,79.5424,India
Dighaun,25.5549,86.8097,India
Pernamitta,15.5333,80,India
Rani Shakarpura,25.5534,86.2992,India
Kalanaur,32.02,75.15,India
Noniya,26.6763,84.6163,India
Gokavaram,17.2667,81.85,India
Gudipallipadu,14.4588,80.0482,India
Kamudi,9.409,78.3679,India
Kembhavi,16.65,76.5333,India
Mansingha,26.7807,84.8367,India
Phirangipuram,16.3,80.2667,India
Kasimkota,17.6736,82.9634,India
Mudukulattur,9.344,78.5138,India
Perupalem,16.3705,81.5813,India
Paragaticherla,16.3324,80.3528,India
Chorhat,24.4274,81.6695,India
Dighirpar,22.3034,88.6678,India
Cheran,25.361,85.5421,India
Chadchan,17.17,75.96,India
Martahalli,11.9919,77.4972,India
Kombai,9.8475,77.296,India
Kishundaspur,25.3334,87.3318,India
Dharmapuri,18.9475,79.094,India
Pudu,12.8667,74.9673,India
Agaram,10.4433,77.9485,India
Challapalle,16.1175,80.9314,India
Gunjapalle,14.3845,77.9495,India
Kottapeta,15.7913,80.377,India
Bahutal,24.56,87.89,India
Tirukkattuppalli,10.8481,78.9526,India
Aurahi,26.1895,87.3372,India
Naranattenvanpatti,9.7233,77.3099,India
Penugonda,16.6569,81.7461,India
Bijni,26.4959,90.703,India
Mahalandi,24.0738,88.1214,India
Ottakkadai,9.958,78.1886,India
Srikurmam,18.16,84.1,India
Nadugadda,16.3539,79.438,India
Arachchalur,11.1627,77.7007,India
Gokarn,14.55,74.3167,India
Arani,13.3346,80.0848,India
Khunti Dhanaili,25.9376,87.379,India
Emmiganuru,15.15,76.92,India
Palhalan,34.1823,74.5506,India
Sohtha,25.6449,87.3068,India
Tekanpur,25.994,78.2832,India
Gonegandla,15.717,77.6,India
Sundarpur,26.3037,84.8581,India
Attur,8.3224,77.2558,India
Achaljamu,24.0243,85.8306,India
Rustampur,25.57,85.3061,India
Mohanpur,25.562,85.5917,India
Gokarna,24.0306,88.1181,India
Nunna,16.5788,80.6841,India
Rentachintala,16.5524,79.5529,India
Raspur Patasia,25.5616,85.5245,India
Sitamau,24.0147,75.3532,India
Semra,26.6523,85.0872,India
Chandia,23.6565,80.7091,India
Bakarpur Ogairah,25.3294,87.5138,India
Kodikulam,9.9932,79.2007,India
Kamavarapukota,17.0033,81.1953,India
Barnia,23.7311,88.4329,India
Nayakanhatti,14.4644,76.5451,India
Sayarpuram,8.6822,78.0265,India
Math Lohiyar,26.6247,84.7072,India
Ramayampet,18.1166,78.4298,India
Ganeshpur,25.7678,87.3587,India
Penamaluru,16.4681,80.7194,India
Shahkot,31.08,75.34,India
Livinjipuram,8.1535,77.5719,India
Basarh,25.9808,85.1285,India
Gurh,24.5026,81.5004,India
Bhit Bhagwanpur,26.116,86.355,India
Nandigaon,17.119,78.2564,India
Lakhipur,26.2897,90.2281,India
Podalakur,14.3667,79.7333,India
Nidgundi,16.7,75.53,India
Thandla,23.0096,74.5775,India
Bargur,12.5429,78.3574,India
Chopadandi,18.5833,79.1667,India
Ramachandrapuran,17.3,78.17,India
Iluppur,10.5137,78.6216,India
Dhulkot,21.6095,75.5522,India
Mullanwala,31.0619,74.8228,India
Hosakote,14.2817,77.1742,India
Khutauna,26.4969,86.3959,India
Sendurai,10.3934,78.2517,India
Ettaiyapuram,9.1474,77.9928,India
Sughrain,25.746,86.325,India
Khed,17.7189,73.3969,India
Lakhaura,26.7522,84.9647,India
Kompalle,17.4993,78.4583,India
Ramnagar,26.0773,86.8387,India
Marahom,33.8303,75.0832,India
Usgao,15.4333,74.0667,India
Kesath,25.4208,84.2414,India
Ratan,25.4349,86.6432,India
Piriyapatna,12.3365,76.0792,India
Chettinayakkanpatti,10.394,77.9754,India
Bhainsoda,24.4427,75.8403,India
Asthanwan,25.2215,85.6262,India
Sonapur,25.3561,86.2082,India
Belaur,25.4477,84.6473,India
Erumad,11.5681,76.2608,India
Khirpai,22.711,87.6174,India
Domchanch,24.4748,85.6921,India
Belo,25.8747,86.8855,India
Kolluru,16.1833,80.8,India
Vadugappatti,10.1036,77.5731,India
Telua,26.6396,84.5108,India
Mohanur,11.0594,78.1397,India
Turhapatti,26.8511,84.4522,India
Kodala,19.6243,84.9408,India
Beldanga,24.8106,87.8864,India
Sahpur,25.7035,85.1483,India
Takhatgarh,25.33,73,India
Tsundupalle,13.9809,78.9152,India
Ichhawar,23.2278,77.2666,India
Mitrapur,24.4371,87.9666,India
Tawargeri,15.7667,76.5333,India
Khaniadhana,25.0298,78.1271,India
Bina,26.0792,86.6326,India
Meiti,24.3517,94.3422,India
Kajur,24.8768,85.292,India
Quepem,15.22,74.07,India
Meghauna,25.6904,86.3809,India
Periyakoduveri,11.4811,77.2989,India
Bandora,15.4082,73.9813,India
Sahar,26.5408,85.859,India
Salumbar,24.08,74.02,India
Saidpur,25.5436,86.564,India
Patilar,27.0361,84.2106,India
Rajapur,26.2861,83.1306,India
Ekma,25.967,84.5383,India
Simaria,24.795,81.152,India
Jurawanpur Karari,25.5273,85.4182,India
Islampur,24.1513,88.4671,India
Tirmalgiri,17.4746,79.4361,India
Kudatini,15.15,76.92,India
Surappalli,11.7187,77.8778,India
Bhagwangola,24.3485,88.3243,India
Ayyampalaiyam,10.2253,77.7485,India
Dhusar Tikapatti,25.5214,87.2212,India
Ervadi,9.25,78.851,India
Madhuban,26.4386,85.1357,India
Galivedu,14.0333,78.5,India
Pipra Latif,25.3579,86.7174,India
Manamelkudi,10.0419,79.23,India
Raikal,18.9,78.8,India
Kamayakkavundanpatti,9.7386,77.32,India
Mariyammanahalli,15.16,76.36,India
Balasamudram,10.419,77.4992,India
Jamalpur,25.9549,86.36,India
